plate,cell_line,cell_age,well,wavelength,probe name,dot value,fish segmetation path,file
5500000008,CAAX,30,C04,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.03/5500000008_40X_20181011_2-Scene-23-P62-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-23-P62-C04.czi
5500000008,CAAX,30,C04,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.03/5500000008_40X_20181011_2-Scene-23-P62-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-23-P62-C04.czi
5500000008,CAAX,30,C04,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.03/5500000008_40X_20181011_2-Scene-24-P64-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-24-P64-C04.czi
5500000008,CAAX,30,C04,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.03/5500000008_40X_20181011_2-Scene-24-P64-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-24-P64-C04.czi
5500000008,CAAX,30,C04,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.03/5500000008_40X_20181011_2-Scene-26-P66-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-26-P66-C04.czi
5500000008,CAAX,30,C04,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.03/5500000008_40X_20181011_2-Scene-26-P66-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-26-P66-C04.czi
5500000008,CAAX,30,C04,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.03/5500000008_40X_20181011_2-Scene-27-P69-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-27-P69-C04.czi
5500000008,CAAX,30,C04,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.03/5500000008_40X_20181011_2-Scene-27-P69-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-27-P69-C04.czi
5500000008,CAAX,30,C04,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.03/5500000008_40X_20181011_2-Scene-28-P70-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-28-P70-C04.czi
5500000008,CAAX,30,C04,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.03/5500000008_40X_20181011_2-Scene-28-P70-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-28-P70-C04.czi
5500000008,CAAX,30,C04,488,PLN,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.03/5500000008_40X_20181011_2-Scene-30-P67-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-30-P67-C04.czi
5500000008,CAAX,30,C04,638,CACNA1D,0.03,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.03/5500000008_40X_20181011_2-Scene-30-P67-C04.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-30-P67-C04.czi
5500000008,CAAX,30,C05,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.04/5500000008_40X_20181011_2-Scene-31-P73-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-31-P73-C05.czi
5500000008,CAAX,30,C05,638,PRSS3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.04/5500000008_40X_20181011_2-Scene-31-P73-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-31-P73-C05.czi
5500000008,CAAX,30,C05,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.04/5500000008_40X_20181011_2-Scene-32-P71-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-32-P71-C05.czi
5500000008,CAAX,30,C05,638,PRSS3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.04/5500000008_40X_20181011_2-Scene-32-P71-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-32-P71-C05.czi
5500000008,CAAX,30,C05,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.04/5500000008_40X_20181011_2-Scene-35-P75-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-35-P75-C05.czi
5500000008,CAAX,30,C05,638,PRSS3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.04/5500000008_40X_20181011_2-Scene-35-P75-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-35-P75-C05.czi
5500000008,CAAX,30,C05,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.04/5500000008_40X_20181011_2-Scene-38-P81-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-38-P81-C05.czi
5500000008,CAAX,30,C05,638,PRSS3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.04/5500000008_40X_20181011_2-Scene-38-P81-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-38-P81-C05.czi
5500000008,CAAX,30,C05,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.04/5500000008_40X_20181011_2-Scene-40-P77-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-40-P77-C05.czi
5500000008,CAAX,30,C05,638,PRSS3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.04/5500000008_40X_20181011_2-Scene-40-P77-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-40-P77-C05.czi
5500000008,CAAX,30,C05,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.04/5500000008_40X_20181011_2-Scene-41-P80-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-41-P80-C05.czi
5500000008,CAAX,30,C05,638,PRSS3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.04/5500000008_40X_20181011_2-Scene-41-P80-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-41-P80-C05.czi
5500000008,CAAX,30,C05,488,COL2A1,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_488_0.04/5500000008_40X_20181011_2-Scene-42-P79-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-42-P79-C05.czi
5500000008,CAAX,30,C05,638,PRSS3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008_CAAX/out_638_0.04/5500000008_40X_20181011_2-Scene-42-P79-C05.czi.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_2-Scene-42-P79-C05.czi
5500000008,0,30,B02,488,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-02-P2-B02-OME TIFF-Export-13_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-02-P2-B02.czi
5500000008,0,30,B02,638,CNTN5,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-02-P2-B02-OME TIFF-Export-13_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-02-P2-B02.czi
5500000008,0,30,B02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_1-Scene-02-P2-B02-OME TIFF-Export-13_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-02-P2-B02.czi
5500000008,0,30,B02,488,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-03-P3-B02-OME TIFF-Export-14_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-03-P3-B02.czi
5500000008,0,30,B02,638,CNTN5,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-03-P3-B02-OME TIFF-Export-14_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-03-P3-B02.czi
5500000008,0,30,B02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_1-Scene-03-P3-B02-OME TIFF-Export-14_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-03-P3-B02.czi
5500000008,0,30,B02,488,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-05-P4-B02-OME TIFF-Export-16_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-05-P4-B02.czi
5500000008,0,30,B02,638,CNTN5,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-05-P4-B02-OME TIFF-Export-16_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-05-P4-B02.czi
5500000008,0,30,B02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_1-Scene-05-P4-B02-OME TIFF-Export-16_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-05-P4-B02.czi
5500000008,0,30,B02,488,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-06-P5-B02-OME TIFF-Export-17_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-06-P5-B02.czi
5500000008,0,30,B02,638,CNTN5,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-06-P5-B02-OME TIFF-Export-17_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-06-P5-B02.czi
5500000008,0,30,B02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_1-Scene-06-P5-B02-OME TIFF-Export-17_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-06-P5-B02.czi
5500000008,0,30,B02,488,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-07-P7-B02-OME TIFF-Export-18_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-07-P7-B02.czi
5500000008,0,30,B02,638,CNTN5,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-07-P7-B02-OME TIFF-Export-18_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-07-P7-B02.czi
5500000008,0,30,B02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_1-Scene-07-P7-B02-OME TIFF-Export-18_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-07-P7-B02.czi
5500000008,0,30,B02,488,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-08-P8-B02-OME TIFF-Export-19_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-08-P8-B02.czi
5500000008,0,30,B02,638,CNTN5,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-08-P8-B02-OME TIFF-Export-19_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-08-P8-B02.czi
5500000008,0,30,B02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_1-Scene-08-P8-B02-OME TIFF-Export-19_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-08-P8-B02.czi
5500000008,0,30,B02,488,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-09-P9-B02-OME TIFF-Export-20_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-09-P9-B02.czi
5500000008,0,30,B02,638,CNTN5,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-09-P9-B02-OME TIFF-Export-20_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-09-P9-B02.czi
5500000008,0,30,B02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_1-Scene-09-P9-B02-OME TIFF-Export-20_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-09-P9-B02.czi
5500000008,0,30,B02,488,BMPER,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-10-P10-B02-OME TIFF-Export-21_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-10-P10-B02.czi
5500000008,0,30,B02,638,CNTN5,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-10-P10-B02-OME TIFF-Export-21_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-10-P10-B02.czi
5500000008,0,30,B02,561,NKX2-5,0.02,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.02/5500000008_40X_20181011_1-Scene-10-P10-B02-OME TIFF-Export-21_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-10-P10-B02.czi
5500000008,0,30,B03,488,VCAN,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-11-P11-B03-OME TIFF-Export-22_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-11-P11-B03.czi
5500000008,0,30,B03,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-11-P11-B03-OME TIFF-Export-22_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-11-P11-B03.czi
5500000008,0,30,B03,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.01/5500000008_40X_20181011_1-Scene-11-P11-B03-OME TIFF-Export-22_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-11-P11-B03.czi
5500000008,0,30,B03,488,VCAN,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-12-P14-B03-OME TIFF-Export-23_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-12-P14-B03.czi
5500000008,0,30,B03,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-12-P14-B03-OME TIFF-Export-23_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-12-P14-B03.czi
5500000008,0,30,B03,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.01/5500000008_40X_20181011_1-Scene-12-P14-B03-OME TIFF-Export-23_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-12-P14-B03.czi
5500000008,0,30,B03,488,VCAN,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-13-P12-B03-OME TIFF-Export-24_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-13-P12-B03.czi
5500000008,0,30,B03,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-13-P12-B03-OME TIFF-Export-24_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-13-P12-B03.czi
5500000008,0,30,B03,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.01/5500000008_40X_20181011_1-Scene-13-P12-B03-OME TIFF-Export-24_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-13-P12-B03.czi
5500000008,0,30,B03,488,VCAN,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-14-P13-B03-OME TIFF-Export-25_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-14-P13-B03.czi
5500000008,0,30,B03,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-14-P13-B03-OME TIFF-Export-25_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-14-P13-B03.czi
5500000008,0,30,B03,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.01/5500000008_40X_20181011_1-Scene-14-P13-B03-OME TIFF-Export-25_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-14-P13-B03.czi
5500000008,0,30,B03,488,VCAN,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-15-P15-B03-OME TIFF-Export-26_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-15-P15-B03.czi
5500000008,0,30,B03,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-15-P15-B03-OME TIFF-Export-26_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-15-P15-B03.czi
5500000008,0,30,B03,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.01/5500000008_40X_20181011_1-Scene-15-P15-B03-OME TIFF-Export-26_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-15-P15-B03.czi
5500000008,0,30,B03,488,VCAN,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-17-P16-B03-OME TIFF-Export-28_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-17-P16-B03.czi
5500000008,0,30,B03,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-17-P16-B03-OME TIFF-Export-28_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-17-P16-B03.czi
5500000008,0,30,B03,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.01/5500000008_40X_20181011_1-Scene-17-P16-B03-OME TIFF-Export-28_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-17-P16-B03.czi
5500000008,0,30,B03,488,VCAN,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-18-P18-B03-OME TIFF-Export-29_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-18-P18-B03.czi
5500000008,0,30,B03,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-18-P18-B03-OME TIFF-Export-29_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-18-P18-B03.czi
5500000008,0,30,B03,561,MYL7,0.01,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_561_0.01/5500000008_40X_20181011_1-Scene-18-P18-B03-OME TIFF-Export-29_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-18-P18-B03.czi
5500000008,0,30,B03,488,VCAN,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_488_0.04/5500000008_40X_20181011_1-Scene-19-P19-B03-OME TIFF-Export-30_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-19-P19-B03.czi
5500000008,0,30,B03,638,FABP3,0.04,/allen/aics/microscopy/Data/fish/mip_with_seg/5500000008/out_638_0.04/5500000008_40X_20181011_1-Scene-19-P19-B03-OME TIFF-Export-30_s1.ome_struct_segmentation.tiff,/allen/aics/microscopy/Data/RnD_Sandbox/5500000008/ZSD2/40X_zstack/5500000008_40X_20181011_1-Scene-19-P19-B03.czi
